track_id;mbtags;title;artist_name;release;artist_hot;song_hot;danceability;year;tempo;time_signature;asr;mean_section_start;mean_beats_start;mean_bars_start;mean_tatums_start;key;mode;mean_segments_loudness_start;mean_segments_loudness_max_time;max_segments_loudness;mean_segments_timbre;mean_segments_pitches;first_segments_start;start_of_fade_out;loudness;energy
b'TRARODV128F1460DBC';NA;"b""A Goodnight's Sleep""";b'The Starting Line';b'Say It Like You Mean It';0.536351179656;0.652878392476;0.0;2002;142.069;4;22050;106.743606667;131.55146508;130.495015548;131.445824815;9;1;-13.863877429;0.0641353064275;-1.582;1.55020478326;0.342656826109;0.07229;249.574;-5.011;0.0
b'TRARVDX128F424A397';NA;b'Suicide';b'Aceyalone';b'Lightning Strikes';0.458697013253;0.215080318509;0.0;2007;129.956;5;22050;72.2653557143;84.1585947934;83.4607602778;84.1589845646;1;0;-15.71402331;0.0492748601399;-0.33;10.7568248834;0.406988539239;0.16544;161.576;-4.149;0.0
b'TRARVEY128F9300AC3';NA;b'Red Sky';b'Thrice';b'Live At The House Of Blues';0.519965479287;nan;0.0;2005;137.913;5;22050;134.38661;156.643376327;155.547624825;156.533846089;2;1;-20.0739634592;0.0645426065773;-5.013;3.82335678035;0.312420625254;0.14259;310.904;-9.425;0.0
b'TRARVQK128F932BFA0';b'los angeles';b'Tell Me What I Want to Hear';b'The Dils';b'Class War';0.336744985698;0.304169503435;0.0;0;163.024;4;22050;71.00087;71.3354419588;70.4269905208;71.2441840979;10;1;-13.0010864745;0.0667866518847;-4.804;11.9503553215;0.442381374723;0.20621;134.078;-7.198;0.0
b'TRARVSP128F4250FD6';NA;b'Above The Rainbow';b'Flora Purim';b'Encounter';0.340544079537;0.265861049211;0.0;1994;173.649;4;22050;95.0212472727;103.306765624;102.613640533;103.306765624;7;1;-22.644580574;0.095767218543;-9.239;3.06408204562;0.339370676968;0.20585;197.851;-16.444;0.0
b'TRARVCC128F930733D';NA;b'Shouther to Shouther (Shoulder to Shoulder)';b'Harry Lauder';"b""Oh! It's A Lovely War (Vol 4.1)""";0.22738756912;nan;0.0;0;101.029;1;22050;113.519475;110.154833432;110.154833432;110.315164384;8;1;-33.2141870229;0.090940610687;-16.428;-10.9620760178;0.321084128499;0.15873;215.841;-23.214;0.0
b'TRARVSQ12903CA6A4B';NA;b'The Little White Cloud That Cried';b'The Knightsbridge Strings';b'The Strings Sing & The Strings Swing';0.0;nan;0.0;0;75.064;4;22050;59.0079785714;64.0597880625;62.0640961538;64.1926590021;9;1;-18.0334161677;0.0932932035928;-5.65;10.3372362774;0.271967315369;0.55515;121.713;-9.923;0.0
b'TRARVZG128F1497359';NA;b'Caribou Lou';b'Tech N9ne';b'Alpha Dog';0.496071346624;0.706000516797;0.0;2006;177.942;4;22050;127.115886;136.193286927;135.51903398;136.193326087;1;1;-21.3182993421;0.0565697286184;-2.871;7.20416097862;0.429796326754;0.14032;267.952;-6.696;0.0
b'TRARVXR128F4236397';NA;b'Amor que termin\xc3\xb3';b'Los Solitarios';b'12 Grandes exitos Vol. 1';0.299112579539;0.0;0.0;0;129.493;1;22050;81.518742;87.7499416623;87.7499416623;87.8657759367;4;1;-22.51947851;0.0595971060172;-5.946;-0.973659861509;0.31474904489;0.09587;163.248;-11.163;0.0
b'TRARVMO128F427DF04';NA;"b""She's My Mary""";b'Lonnie Johnson';b'Lonnie Johnson Vol. 1 1937 - 1940';0.404827116559;nan;0.0;0;90.814;4;22050;81.380602;98.3708348475;95.5196032394;98.5930282034;3;1;-28.5908200972;0.0566252836305;-8.668;7.30353430578;0.267996488385;0.4615;192.081;-13.987;0.0
b'TRARVVB128F4264CEB';b'folk';"b""Livin' In a Strain""";b'Alvin Youngblood Hart';"b""Big Mama'S Door""";0.348434196904;0.503381236206;0.0;0;112.717;1;22050;113.49928;113.340256921;113.340256921;113.473711313;2;1;-27.1892794118;0.0574405882353;-7.924;3.56271256684;0.230693516043;0.16204;218.035;-14.039;0.0
b'TRARVMJ128F146A77E';NA;b'Prem';b'Joi';b'We Are Three';0.360871465375;0.499859690607;0.0;0;120.006;4;22050;189.049231;209.042381205;208.293800431;209.042463441;11;1;-14.0195899802;0.0442311865524;-1.906;4.779759833;0.34967611514;0.061;408.683;-5.36;0.0
b'TRARVTN12903CF4724';b'blues';b'Strike While the Iron is Hot';b'Kenny Neal';"b""Blues Fallin' Down Like Rain""";0.383010327837;nan;0.0;0;107.008;4;22050;86.8337988889;90.1709449375;88.77197;90.240686014;4;1;-25.2550152761;0.0414697532315;-7.767;4.08683901293;0.417143752448;0.18866;168.118;-14.422;0.0
b'TRARVJE128F93127EF';b'karajan';b'Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace';b'Herbert von Karajan and Turin RAI Symphony Orchestra';b'Karajan and Bernstein: Beethoven Masterpieces';0.464152439053;nan;0.0;0;92.731;1;22050;364.2922725;379.40290271;379.40290271;379.401074859;0;1;-31.9431140019;0.106352866604;-8.743;0.87869666509;0.304066855881;2.81769;764.267;-18.427;0.0
b'TRARGCC128F92F34B7';b'chinese';b'Zhi Xiang Ni hui Yi';b'Hacken Lee';b'De Xin Ying Shou Yan Chang Hui 2006';0.341976803831;nan;0.0;0;124.984;3;22050;213.212817857;214.923641207;212.797748956;215.041212082;7;1;-28.2172085932;0.0620286694387;-5.815;0.709591938092;0.345423885424;0.63565;424.829;-15.198;0.0
b'TRARGZR128F92E28D6';b'folk';b'Parchman Farm';b'Hot Tuna';b'LIVE AT SWEETWATER II';0.405178358908;nan;0.0;2004;138.512;4;22050;214.4004625;229.943617671;229.075836805;229.943927818;1;0;-20.7093562541;0.0504927701375;-2.941;0.40791841301;0.316268554901;0.11311;461.714;-9.989;0.0
b'TRARGBM128F428F65E';b'hip hop rnb and dance hall';b'A Lo Clasico';b'Daddy Yankee';b'El Cartel: The Big Boss';0.562506672289;0.487112194863;0.0;2007;91.026;4;22050;105.391267692;117.583713876;116.594726477;117.666125582;4;0;-18.5115418251;0.0505408460076;0.299;9.23590478454;0.38008515526;0.22921;230.946;-4.13;0.0
b'TRARGDO12903C956AA';NA;b'Amaze';b'Jimmy Riley';b'Love Canticle';0.299705214087;0.0;0.0;0;159.943;4;22050;84.2286344444;107.510459424;106.760204789;107.604269154;1;1;-19.72688;0.0528117647059;-3.052;1.28639088235;0.321192941176;0.3512;206.391;-6.895;0.0
b'TRARGLY128F935AAD5';b'uk';b'Radio Rape';b'The Cortinas';"b""Please Don't Hit Me""";0.369511565168;0.288481642656;0.0;1978;134.985;3;22050;101.35225;109.392125833;109.169312883;109.281079431;4;1;-23.2467808042;0.0527773540856;-0.051;7.57148281453;0.270474492002;0.42077;205.851;-7.687;0.0
b'TRARGTV128F4274FB6';NA;"b""Ain't No Game""";b'Masta Ace Incorporated';"b""Sittin' On Chrome""";0.392075780142;0.567591725042;0.0;1995;88.12;5;22050;141.120211;146.740865632;143.039505412;146.741502675;11;1;-22.8747443366;0.0546973381877;-2.553;3.42204375674;0.379301038296;0.49673;295.157;-7.687;0.0
b'TRARLGD128F93119C1';b'pop and chart';b'I Constantly Thank God For Esteban [Live In Chicago]';b'Panic At The Disco';b'Live In Chicago';0.604655128135;0.430160637018;0.0;0;153.069;4;22050;137.322177;126.558135635;125.583277625;126.558380844;5;0;-13.0701705007;0.0755249661705;-1.148;5.97792230492;0.383828258908;0.6;253.231;-5.205;0.0
b'TRARLJI128F933E881';NA;b'000GrandPno';b'Pumpkin Buzzard';b'Perfect Dragon';0.240098405753;nan;0.0;0;120.398;4;22050;13.7901533333;22.6863552174;21.4423063636;22.6862589617;9;0;-31.5746513761;0.0603953211009;-9.702;3.39112232416;0.195418960245;0.50168;42.156;-15.272;0.0
b'TRARLTG12903CF06FD';NA;b'Nachts um halb drei';b'Janina';b'Yeah Yeah';0.34439898217;0.460484844986;0.0;0;141.053;1;22050;92.1403625;91.9244587179;91.9244587179;92.0320571795;2;1;-25.366218035;0.0595727725437;-3.199;9.96639131898;0.285131112607;0.33959;184.059;-9.318;0.0
b'TRARLYN128F422BC3C';NA;b'Iron Man';b'Mat Maneri';b'Trinity';0.366102623511;nan;0.0;0;144.184;5;22050;93.1207655556;91.3987309382;89.358554186;91.3987309382;9;1;-33.3999310345;0.0875184291188;-11.008;12.7520605045;0.17241554917;0.75356;177.743;-17.985;0.0
b'TRARLOJ128F92DFA03';NA;b'Pai Keros';b'Christos Dantis';b'Ta Yousoufakia';0.417593317281;nan;0.0;0;131.404;4;22050;112.693545455;122.984426511;121.935935909;122.984547852;4;0;-25.7331723626;0.0803069242199;-5.517;0.480490960872;0.267670629024;0.39206;242.602;-12.538;0.0
b'TRARCSJ12903CA71D8';b'punk rock';b'Grey Skies Turn Blue';b'MxPx';b'Panic';0.537675628064;0.645543023275;0.0;2004;87.779;4;22050;58.5280071429;87.3220075686;85.9547136508;87.4074897652;11;1;-10.9450848708;0.0645148523985;-1.74;6.00150830258;0.360152367774;0.10259;174.527;-3.861;0.0
b'TRARCJT128F9316BA9';NA;b'Sporable';b'Winifred Phillips';b'Spore Hero';0.32780754873;nan;0.0;2009;130.195;4;22050;62.4134014286;71.1455325723;70.2649748052;71.143267512;0;1;-27.6215188917;0.0761921662469;-8.645;-2.8962720403;0.290292401343;0.43864;135.738;-15.835;0.0
b'TRARCNT12903CC4767';NA;b'The Waiting';b'Zombina & The Skeletones';b'Death Valley High';0.409484252656;0.474054830931;0.0;2006;94.754;4;22050;92.5250283333;72.7545000873;71.4939864912;72.7537344009;0;0;-11.3596295181;0.100232740964;-4.424;2.5067377008;0.444846385542;0.43202;145.397;-6.264;0.0
b'TRARCMH12903CB8E8B';NA;b'Portobello Lass';b'Harry Lauder';b'Stop Your Tickling Jock';0.22738756912;nan;0.0;0;162.993;1;22050;72.7822075;87.222969;87.222969;87.2228888735;2;0;-39.6100555556;0.0801185285285;-14.662;-9.23106619119;0.32610985986;0.3151;171.363;-22.55;0.0
b'TRARCNN12903CD5262';b'country';b'Reuben James';b'Kenny Rogers';b'Country Superstar';0.625428356113;nan;0.0;1993;187.128;4;22050;83.47675;81.0290374704;80.22293088;81.0293937315;9;1;-28.0951514243;0.0559408545727;-8.945;7.55033895552;0.372927161419;0.15438;157.983;-14.406;0.0
b'TRARCAU128F9337F05';NA;b'Trumansburg Whistle';b'Gershon Kingsley';b'Music To Moog By Gershon Kingsley';0.33560726424;0.413752421598;0.0;1969;130.831;1;22050;84.9741;88.129546893;88.129546893;88.2446831984;7;1;-21.8113333333;0.0416315254237;-6.732;-7.1263299435;0.291871374765;0.16544;167.091;-11.826;0.0
b'TRARCZH12903CF7D2F';b'uk';b'Rock Steady';b'Bad Company';b'In Concert: Merchants Of Cool';0.48210001892;0.641020289646;0.0;1974;102.984;4;22050;101.602143;114.939790657;115.240581959;115.084661932;7;1;-15.5207871486;0.0534855555556;-4.784;4.78550100402;0.383771976796;0.21782;229.59;-8.064;0.0
b'TRARKTC128F4244934';b'finnish';b'Syv\xc3\xa4 meri (Oceano)';b'Kari Tapio';b'Kaksi maailmaa';0.27842551605;nan;0.0;0;115.879;3;22050;70.8830490909;77.45837;76.9480459596;77.5866511296;5;1;-14.3439895178;0.0787414675052;-3.499;0.480990740741;0.291491614256;0.14807;150.013;-7.069;0.0
b'TRARKDH128F4270965';b'greek';b'Ithaki';b'Peggy Zina';b'Trexe';0.304184256208;nan;0.0;0;107.55;4;22050;77.75862;86.620596343;84.1251344;86.7604230421;8;0;-27.019198556;0.0754796570397;-7.501;-5.32534792419;0.225521209386;0.70866;171.636;-14.236;0.0
b'TRARKTI128F9310BA2';NA;"b'Let\'s Call Him ""Andre'";b'Bruce Rowland';b'Andre';0.300454459812;0.191299941624;0.0;0;235.318;4;22050;66.8243885714;68.6006321442;67.8624622388;68.6006321442;2;1;-36.959748538;0.0966951461988;-18.677;9.83788304094;0.22247002924;0.87338;131.425;-26.458;0.0
b'TRARKRC128E0791D82';NA;b'Song For Love';b'Extreme';b'Extreme II - Pornograffitti';0.497711444141;0.676769509229;0.0;0;146.022;4;22050;174.748059091;176.724052591;175.904453585;176.620940563;8;1;-17.247060024;0.0689798919568;-3.976;11.1952741096;0.317969987995;0.3034;340.776;-7.894;0.0
b'TRARKPB12903C9B67A';NA;b'Te Miattad V\xc3\xa1ltozott Meg Az \xc3\x89letem';b'Belami';b'Hi\xc3\xa1ba Kerestelek';0.0;nan;0.0;0;140.077;4;22050;71.16111;116.507153493;115.436186889;116.614260257;11;0;-17.2944995323;0.0412748737138;-4.56;5.32123916433;0.332569379482;0.17125;233.175;-7.996;0.0
b'TRARKSW128F42758D1';NA;b'La Rosa (Live)';b'Bobby Pulido';b'En Vivo...Desde Monterrey_ M\xc3\xa9xico';0.426851853236;0.0;0.0;0;195.109;4;22050;77.6343675;97.4828838095;97.0187565605;97.5602258175;9;1;-19.3402487437;0.0557769723618;-4.142;12.1904922529;0.36308909129;0.18154;195.422;-8.886;0.0
b'TRARKGW128F92EB8F9';b'british';b'Guilty Partner';b'New Order';"b""Technique [Collector's Edition]""";0.522047955192;0.696217140369;0.0;1989;146.29;4;22050;130.623377273;138.232033881;137.001806667;138.232053558;11;0;-14.508148855;0.0437380725191;-2.763;4.45346079835;0.39108937659;1.21678;276.376;-5.729;0.0
b'TRARKAN128F429AB6D';NA;b'Our Lady Of Fatima';b'Kitty Kallen';b'Our Lady... Kitty Kallen';0.322125889014;nan;0.0;0;94.064;7;22050;74.5758111111;79.7284764659;79.5099158824;79.5685763253;1;1;-23.5778128834;0.157772300613;-10.246;3.19821625767;0.348720603272;1.29751;156.16;-15.555;0.0
b'TRARKDV128F42500F2';NA;b'Banda Yango';b'Tshala Muana';b'Mutuashi';0.325563671201;0.394394856101;0.0;2001;137.349;4;22050;190.901327778;190.180655573;189.026877982;190.17840015;7;1;-16.2621561772;0.0310707086247;-1.83;7.47370928516;0.367421289821;0.19442;378.851;-5.252;0.0
b'TRARKXM128F14911B0';b'soul and reggae';b'I Got A Seecret';b'Redman';"b""Doc's Da Name 2000""";0.493566842697;0.547003914303;0.0;1998;113.312;3;22050;89.9859785714;104.826697423;104.295348923;104.826554754;1;1;-23.1448845382;0.0459977409639;-3.481;8.27409287149;0.390353497323;0.17129;197.242;-8.745;0.0
b'TRARKFW128F92D20CD';b'crossover jazz';b'Reprise: T\xc3\xba mi delirio - Guajira - Si te contara - El manisero';b'Chucho Vald\xc3\xa9s';b'Cancionero Cubano';0.514513276947;nan;0.0;0;80.789;1;22050;152.570242;186.074491577;186.074491577;186.197540698;5;1;-33.3242453936;0.0411556700168;-10.039;1.83568446399;0.234685580681;0.32812;371.38;-20.259;0.0
b'TRARKEH128F1463CB2';b'classic pop and rock';b'Delilah';b'The Sensational Alex Harvey Band';b'Live / The Penthouse Tapes';0.41466736806;0.570105930058;0.0;1975;90.689;3;22050;118.49262;159.846327417;158.597723165;159.681702823;5;1;-23.5384436326;0.0661402713987;-8.635;9.02376557063;0.364418493389;0.16576;300.141;-12.936;0.0
b'TRARHMM128F92F2DC9';NA;"b""All or Nothin' Gal""";b'Jessie Lee Miller';"b""Now You're Gonna Be Loved""";0.0;0.0;0.0;2005;188.979;4;22050;49.59997;56.8461323529;55.8893802273;56.7665027171;0;0;-19.0609656652;0.0506974892704;-3.696;1.44124374106;0.353124463519;0.74372;107.34;-7.391;0.0
b'TRARHBD128F423A0EA';NA;b'Children Of Love';b'Abijah';b'Abijah';0.304310732964;nan;0.0;2003;81.025;3;22050;97.517508;102.175781667;96.5781803659;102.358507083;2;1;-34.0832640545;0.0711531005111;-8.381;5.0540959682;0.292387989779;2.0976;196.609;-18.818;0.0
b'TRARHCB128F148D1B0';b'horror punk';b'The Haunting';b'The Misfits';b'American Psycho';0.550991009241;0.652359289191;0.0;1997;212.293;4;22050;25.933508;41.7016404778;41.13484625;41.6308353413;11;1;-11.054875817;0.0568695751634;-3.34;7.33411328976;0.493700163399;0.19624;83.069;-5.542;0.0
b'TRARHXX128F93477A0';NA;b'Faithkeeper_ Part 1';b'David & Steve Gordon';b'Christmas in the Southwest';0.187676300929;0.0;0.0;0;131.991;4;22050;219.138404;265.728680997;264.370127759;265.615556552;11;0;-29.6684177852;0.0524974776286;-13.052;-7.16049916107;0.292859060403;3.3117;507.878;-18.799;0.0
b'TRARHKQ128F92EF0B2';NA;b'A Veces Hablo De Ti';b'Tito Allen';b'Clase y Sabor';0.251131266545;nan;0.0;0;183.636;4;22050;135.767552857;157.315645016;156.65960272;157.397429542;7;0;-27.4353597519;0.0577902274294;-7.56;8.27700804043;0.328751206065;0.47388;301.076;-14.305;0.0
b'TRARHFV128F92E0ECE';NA;b'Old Fashioned Baby';b'Pee Wee Crayton';b'Blues Guitar Magic';0.314378908255;0.0;0.0;0;116.461;3;22050;71.876827;79.7744475321;79.2654881553;79.775243408;5;0;-25.6771277014;0.0758884479371;-3.532;-0.0931596267191;0.340701702685;0.35043;157.907;-10.446;0.0
b'TRARHFF128F933D378';NA;b'Just Say Yes';b'Dickies';"b""Locked 'n' Loaded""";0.42954712199;0.460484844986;0.0;0;104.231;1;22050;79.3625814286;75.4376294677;75.4376294677;75.5816112548;2;0;-17.2488643326;0.0554265645514;-4.941;10.7414865062;0.457408460977;0.8215;140.249;-9.428;0.0
b'TRARHLY128F42698CA';b'rock';b'Some Kind Of Zombie (Criscoteque Remix)';b'Audio Adrenaline';b'Some Kind Of Zombie';0.516234384084;nan;0.0;1997;108.351;4;22050;122.5400325;135.164240475;133.226657667;135.095043192;9;1;-15.4226587786;0.0395478320611;-1.879;6.83421119593;0.454685941476;1.16875;267.633;-5.934;0.0
b'TRARMYZ128F426150A';b'uk';b'So deep';b'Ann Lee';b'So Deep';0.345734866164;nan;0.0;2000;131.999;4;22050;155.078560833;186.897300159;185.537882892;186.897594667;7;1;-17.6082133508;0.0510807068063;-2.117;4.03942937391;0.306377945026;1.44272;363.532;-7.804;0.0
b'TRARMIK128F4270A74';NA;b'De Paris Un Caballero';b'Barbarito Diez';b'Asi Bailaba Cuba Vol. Iv';0.26634308162;nan;0.0;0;65.914;4;22050;65.53093;80.0293906509;78.2230804878;80.029462142;5;1;-18.6430944767;0.0711594040698;-3.208;7.04684944283;0.32407061531;0.50177;152.654;-7.807;0.0
b'TRARMUZ128F14AA0EA';NA;b'Roller Derby';b'Leon Russell';b'Carney';0.443708895002;0.484562529968;0.0;0;120.427;4;22050;74.8402914286;70.5964627208;69.5989712857;70.4718444346;10;0;-24.5501007752;0.0605697093023;-8.304;4.98908914729;0.339619186047;0.2351;136.998;-12.824;0.0
b'TRARMZO128F93362A2';b'easy listening soundtracks and musicals';b'Love Theme (The Falling In Love)';b'Burt Bacharach';"b""Isn't She Great""";0.470790249527;nan;0.0;0;66.882;4;22050;42.68098;47.3587949057;43.3491195455;47.1349566038;3;1;-27.057271028;0.0966730841121;-7.85;-1.72049065421;0.260972741433;0.17696;89.072;-17.806;0.0
b'TRARMNI128F9336EF9';NA;b'Afro Profondo';b'Daniela Dess\xc3\xac';b'Ethnic Lounge 2';0.0;nan;0.0;0;179.998;4;22050;85.70127;86.3536333977;85.8538149612;86.4369957915;10;0;-19.9177906712;0.0341773492605;-4.148;-6.77890434206;0.387891827835;0.11288;172.913;-9.638;0.0
b'TRARMRJ128F92EBD5C';NA;b'Collecting Dust';b'Life Long Tragedy';b'Runaways';0.38080208885;0.712384049689;0.0;2008;86.435;3;22050;102.901883333;101.51156173;102.590155667;101.51244896;7;1;-11.9571331719;0.109642009685;-3.592;-0.984844632768;0.329344027441;0.25773;204.982;-6.024;0.0
b'TRARMPK128F9302164';NA;b'You Had Me From Hello (Lullaby Rendition of Kenny Chesney)';b'Hushabye Baby';b'Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2';0.365514003263;nan;0.0;0;69.995;4;22050;97.751945;107.784177341;105.636023871;107.783870199;2;1;-33.7779161554;0.0461262167689;-5.774;-1.64917774369;0.251226482618;0.10154;214.43;-18.798;0.0
b'TRARMUI128F147162F';b'uk';b'The Modern World';b'The Jam';b'The Jam Story';0.547746274612;nan;0.0;1977;159.849;4;22050;61.90317625;74.0306817812;72.9033152577;74.1247044784;1;1;-16.2432508475;0.049972779661;-6.158;7.99869251412;0.422616949153;0.31637;147.435;-8.812;0.0
b'TRARMLZ128F9330684';NA;b'Killing Me Softly With His Song';b'CoCo Lee';b'Everyone Love The Live Concert Of Ms. Charming CoCo';0.219369574912;nan;0.0;0;100.82;4;22050;119.570062308;154.983499333;156.236515591;155.13079461;4;0;-23.2956994434;0.0601850649351;-2.262;8.69302450526;0.341413419913;0.53696;303.839;-8.933;0.0
b'TRARMFD128F4231386';NA;b'You Must Do Your Best Tonight / I Represent/Animal Crackers';b'The Marx Brothers';b'Horse Feathers / Animal Crackers';0.375652824002;0.0;0.0;0;60.778;4;22050;40.908176;56.1138633929;50.3061704762;56.1141321131;0;1;-28.5659370079;0.087311496063;-7.843;-2.17574890639;0.420940069991;0.62907;108.501;-14.639;0.0
b'TRARMUY12903D02555';NA;b'Lihava enkeli';b'Murskahumppa';b'Murskapunkkia';0.268037839631;nan;0.0;0;136.579;4;22050;70.86526375;80.7327637466;79.4269961957;80.6240543935;9;1;-16.8040629213;0.0964341573034;-6.173;13.7984840824;0.354714981273;0.15497;159.295;-8.997;0.0
b'TRARMRC128F424317A';b'deutschland';b'Oh Scat Mix Up';b'Tim Exile';"b""Tim Exile's Nuisance Gabbaret Lounge""";0.301847094811;0.469712431319;0.0;2006;124.429;3;22050;34.674815;37.0532092667;36.6662281633;37.0599958472;10;0;-15.0548409091;0.0457487784091;-1.446;9.63731060606;0.465205965909;0.3219;78.21;-3.716;0.0
b'TRARMDJ128F931F980';b'production music';b'French Suite: A Paris Thing';b'William Goldstein';b'First Impressions';0.270940706767;nan;0.0;0;89.102;3;22050;121.996428889;130.570215361;128.364565984;130.570960824;3;1;-40.8667040816;0.0474029008746;-14.182;-6.20423493683;0.219079931973;0.40925;258.659;-28.215;0.0
b'TRARMHA128F92E7D32';b'punk';"b""I'm Not A Loser""";b'Descendents';b'Somery';0.476559378978;nan;0.0;1982;203.29;4;22050;30.5330183333;40.8466460072;40.1056782609;40.8462865225;11;1;-15.9404266667;0.0567997666667;-6.216;5.67088111111;0.388938333333;0.18766;81.995;-8.867;0.0
b'TRARMYQ128F149F18A';NA;b'Are You Ever Gonna Love Me?';b'Jimmy Wayne';b'Jimmy Wayne';0.499018398415;nan;0.0;0;142.409;4;22050;99.7779209091;111.441198512;111.025480758;111.441645372;7;0;-16.6107664884;0.0692503386809;-1.569;3.85285680333;0.276480986334;0.25796;213.821;-6.349;0.0
b'TRARMHD12903D02A2A';NA;b'Turn Up The Bass';b'Fast Eddie featuring Kool Rock';b'Turn Up the Bass';0.425454580064;nan;0.0;0;125.86;4;22050;134.210392;134.884129683;134.40757383;134.883982851;10;0;-19.800371471;0.0456371619614;-3.676;10.0333691803;0.467158308569;0.15991;266.484;-8.902;0.0
b'TRARMWA128F424147D';b'new metal';"b""Nothing's Clear (Album Version)""";b'Ill Nino';b'Revolution Revolucion';0.583147022091;0.233655018485;0.0;0;109.441;4;22050;92.4163933333;101.093217147;100.269771319;101.024625754;5;1;-11.360111244;0.0464648086124;-0.311;8.04558712121;0.450213417065;0.13188;191.959;-3.778;0.0
b'TRARMPI12903CCE6BD';b'reggae';b'Girl You Need My Love';b'Doniki';b'Drop It Acoustic Riddim';0.249785968806;nan;0.0;0;175.202;1;22050;116.431312727;127.463027047;127.463027047;127.462970652;4;0;-30.0009551761;0.0791829669157;-11.937;-6.75750916044;0.323832532906;0.19447;252.836;-17.266;0.0
b'TRARQFD128F422F447';b'jamaican';b'Santa Barbara';b'Chaka Demus & Pliers';b'Murder She Wrote Single';0.399967757659;0.258496446587;0.0;0;95.044;4;22050;102.47629;126.508810126;123.981725204;126.350959377;2;1;-34.1384631579;0.0307751438596;-1.862;6.82373929825;0.396278479532;1.02549;242.051;-7.378;0.0
b'TRARQGY128F425E599';NA;b'Groovitation (Album Version)';b'Deodato';b'Night Cruiser';0.414196481407;0.3759843015;0.0;0;110.909;4;22050;181.53914;183.722219766;182.637895176;183.722979027;0;1;-31.9610926916;0.0437066547831;-9.836;9.67425643692;0.440499405823;0.21188;345.803;-16.532;0.0
b'TRARQWJ128F92E9CCA';b'classic pop and rock';b'Day Or Night [Live Album Version]';b'Little Feat';b'Waiting For Columbus [Live Deluxe]';0.479187492236;0.304169503435;0.0;0;93.42;1;22050;150.370182727;166.756488818;166.756488818;166.542976395;4;1;-19.3553967742;0.0602329274194;-2.641;6.99428044355;0.386993346774;0.21728;330.736;-8.163;0.0
b'TRARQBT128F4275C63';NA;b'Things i say';b'Wilks';b'U gotta believe';0.0801669386642;nan;0.0;0;174.014;4;22050;87.56243;109.63017011;108.595488924;109.543916063;1;1;-25.8112679803;0.054864137931;-3.011;-0.238338505747;0.364213546798;0.43828;206.565;-7.91;0.0
b'TRARQBS128F4262E62';b'funk';b'Playboy';b'Teena Marie';b'Robbery';0.443930192726;nan;0.0;1983;97.396;4;22050;166.98836;160.40709334;158.557622093;160.407112959;1;1;-25.0021147656;0.0507060041987;-6.57;8.35956723816;0.384984662934;2.39746;315.774;-12.256;0.0
b'TRARQSD128F427E2AA';b'grunge';b'Wishlist';b'Pearl Jam';b'Seattle Washington November 5 2000';0.607971809563;nan;0.0;1998;117.946;4;22050;114.554311;117.209678178;115.674325088;117.082214555;0;1;-17.5696117479;0.0537909885387;-5.96;0.893636341929;0.291617000955;0.54308;235.258;-9.407;0.0
b'TRARQPW128F92EE8B8';NA;"b""Jugglin' Clown""";b'Christian Quast';b'Spank! It up';0.251165925092;0.0;0.0;0;126.914;4;22050;244.632472381;242.405783519;241.223178086;242.405757674;7;1;-39.7452633311;0.0237321856485;-8.937;7.5891824391;0.400059496379;1.86649;477.35;-15.252;0.0
b'TRARQSR128F933A1BF';NA;b'El Vino Triste';b'Los Aut\xc3\xa9nticos Decadentes';b'Vinyl Replica: Supersonico';0.407821564861;0.334706549069;0.0;1991;136.835;1;22050;88.66074375;104.753764151;104.753764151;104.644154193;1;1;-19.4594410876;0.044213776435;-4.327;1.9625735146;0.382611111111;0.29215;200.516;-9.737;0.0
b'TRARPOL128F92F5973';b'uk';b'Tomorrows Girls (Live)';b'UK Subs';b'Countdown';0.434696912797;nan;0.0;1999;199.379;4;22050;54.4722075;60.9620015062;60.0586279;60.8868384815;10;1;-10.0150047847;0.0394567942584;-0.148;11.7893191786;0.422868819777;0.17161;122.409;-2.952;0.0
b'TRARPCK128F92FEA7F';b'warp';b'Little Brother';b'Grizzly Bear';b'Yellow House';0.547243659612;0.882530151633;0.0;2006;169.038;4;22050;167.707913846;191.376850815;190.49933658;191.465018111;4;0;-23.1074566075;0.0781864990138;-7.054;-5.15255703485;0.289408530572;0.25279;373.847;-14.199;0.0
b'TRARPOQ128F9311C86';NA;b'Abbeville Fair';b'Seatrain';b'Watch';0.289976449278;0.261873513989;0.0;1973;107.836;3;22050;122.29704;144.718929769;143.329139128;144.718824832;2;1;-17.575285865;0.0567466877637;-1.06;10.2197347925;0.331641174402;0.20027;285.199;-6.112;0.0
b'TRARPKM128F429A7A6';NA;b'Clavelitos';b'Joselito';b'La Voz De Oro';0.293827445166;0.228579955508;0.0;0;96.096;1;22050;73.068956;77.8553394309;77.8553394309;77.697860061;9;1;-21.1945126214;0.0933125048544;-5.314;8.25283268608;0.348054530744;0.19673;154.529;-10.012;0.0
b'TRARPTJ12903CE2898';NA;b'Be Aware';b'SOJA';b'Stars and Stripes';0.436782949495;nan;0.0;0;102.581;5;22050;105.324097;109.187024378;106.533960959;109.187060802;7;1;-18.4033658257;0.0606773050459;-1.78;4.22601452599;0.349855026758;0.06644;217.757;-5.781;0.0
